geometry,category,handle,status,bedrijfstoestand,functie,subnettype,eigenaar,beheerder,datum_aanleg,netgekoppeld,bovengronds,asset_id,feature_id
POINT (5.6140304 51.3173840),LSoverdrachtspunt,5BBE,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_78DDE4B5-B9A8-4ADB-9AD8-AAB2B2DF49AF
POINT (5.6105787 51.3190196),LSoverdrachtspunt,5BCB,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_BE80C06E-B17F-4671-A066-1409156544B4
POINT (5.6102377 51.3189219),LSoverdrachtspunt,5BD8,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_D262C34A-0D69-4783-A27E-0A1A1D0CBC70
POINT (5.6104068 51.3164159),LSoverdrachtspunt,5BE5,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_5DB7E0E3-1404-41F9-BE2E-90464158F984
POINT (5.6103888 51.3161573),LSoverdrachtspunt,5BF2,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_E5520E0F-6435-4F95-912C-4C1C622FC54A
POINT (5.6107380 51.3161779),LSoverdrachtspunt,5BFF,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_78BA2E22-29DA-4946-B4B4-BFFEC7822851
POINT (5.6103260 51.3160444),LSoverdrachtspunt,5C0C,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_14A37D28-B294-4C3C-9923-28ED003AB997
POINT (5.6133636 51.3165921),LSoverdrachtspunt,5C19,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_E3E8DEE5-6E53-4D5A-A0C8-84384A82AF60
POINT (5.6129391 51.3165184),LSoverdrachtspunt,5C26,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_97111901-BDAA-4211-927B-A3870830D0A9
POINT (5.6129535 51.3164360),LSoverdrachtspunt,5C33,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_F361F7F0-A6D7-4271-A57C-EA608A995415
POINT (5.6129545 51.3164202),LSoverdrachtspunt,5C40,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_072C3F6D-B5E6-4560-8D71-6C8721876549
POINT (5.6129505 51.3163481),LSoverdrachtspunt,5C4D,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_B396244D-680F-42C1-B98E-08A397943612
POINT (5.6129533 51.3162781),LSoverdrachtspunt,5C5A,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_16F8E7FB-E57F-45E1-8EA2-77BB49612C36
POINT (5.6133668 51.3161096),LSoverdrachtspunt,5C67,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_E43CEE35-9ADD-4B9F-8ED7-45D279B00311
POINT (5.6129629 51.3162062),LSoverdrachtspunt,5C74,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_F15484EB-7089-44E3-8F81-85D621945069
POINT (5.6129631 51.3161972),LSoverdrachtspunt,5C81,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_57F1956D-7CF4-4EB6-BF4E-B0DA48DFDB00
POINT (5.6129555 51.3161170),LSoverdrachtspunt,5C8E,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_20EBFF6C-5872-4D68-B52C-87C09FFD9288
POINT (5.6114723 51.3159781),LSoverdrachtspunt,5C9B,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_9616586D-D60C-4B99-A8E1-B2BE723DD67A
POINT (5.6118805 51.3159125),LSoverdrachtspunt,5CA8,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_2C8F01B6-03C9-48BF-BDB7-A6F6C88E6164
POINT (5.6141328 51.3172105),LSoverdrachtspunt,5CB5,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_2F4B7209-3A63-41D4-B584-6C55DD875873
POINT (5.6141962 51.3170198),LSoverdrachtspunt,5CC2,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_C50407CF-54F4-4944-997D-4AEEEC06D7A7
POINT (5.6142866 51.3168819),LSoverdrachtspunt,5CCF,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_3D1B7FD0-B5C0-45F9-A85E-316B8C487972
POINT (5.6147445 51.3166912),LSoverdrachtspunt,5CDC,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_65BA0BA1-1847-4393-8284-E306208BEADE
POINT (5.6143518 51.3167086),LSoverdrachtspunt,5CE9,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_55567499-198A-48EF-8DDA-B278271ACC77
POINT (5.6144001 51.3165333),LSoverdrachtspunt,5CF6,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_3A24BB97-29A7-4A6C-9953-BFCD34AF143C
POINT (5.6157673 51.3167651),LSoverdrachtspunt,5D03,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_26845AA3-95E5-4D12-ADA2-3405B6BB0D7C
POINT (5.6156107 51.3166637),LSoverdrachtspunt,5D10,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_AFC503AE-E53C-40B6-A318-4B3FAC314FCB
POINT (5.6155455 51.3165213),LSoverdrachtspunt,5D1D,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_CD62C468-5049-4282-9B55-E1212C6C2C6A
POINT (5.6154996 51.3163440),LSoverdrachtspunt,5D2A,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_3A9AF252-E6A4-45B6-A802-B95DF786A66A
POINT (5.6150613 51.3160698),LSoverdrachtspunt,5D37,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_7437E903-1D98-438D-8766-34F3198A3BB8
POINT (5.6143990 51.3163188),LSoverdrachtspunt,5D44,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_3FCF6AE3-6FBC-4D3F-90FF-465271A855EC
POINT (5.6144040 51.3162902),LSoverdrachtspunt,5D51,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_852CF5D3-9DA1-4A98-98F0-A991C6C8BFBD
POINT (5.6144500 51.3161822),LSoverdrachtspunt,5D5E,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_516857D4-77F0-44EB-863D-A980DCD975C9
POINT (5.6134331 51.3166110),LSoverdrachtspunt,5D6B,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_57558859-82DF-4725-B05B-F7DF8E072D7A
POINT (5.6135729 51.3166312),LSoverdrachtspunt,5D78,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_CCD26B19-232F-4AD7-87A1-E16674EA39E3
POINT (5.6137263 51.3166643),LSoverdrachtspunt,5D85,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_57449198-2512-45C3-BE77-21DA676D3AEF
POINT (5.6138607 51.3166892),LSoverdrachtspunt,5D92,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_DD302CB8-D48C-4072-B984-35AD076666B5
POINT (5.6142047 51.3160286),LSoverdrachtspunt,5D9F,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_A8C37DCD-BBC6-43DA-8D17-63F1A8C7D59D
POINT (5.6137913 51.3161434),LSoverdrachtspunt,5DAC,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_A23E430F-04BF-4B03-B996-D39987AB3E3B
POINT (5.6139762 51.3161760),LSoverdrachtspunt,5DB9,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_70A0E3BD-60F3-43B5-B7A8-8BF0B0A41403
POINT (5.6136344 51.3161393),LSoverdrachtspunt,5DC6,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_4B6441BE-5934-4E3A-A908-C3264073F29F
POINT (5.6135164 51.3161508),LSoverdrachtspunt,5DD3,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_66646F28-6D7A-4720-94FB-8A844F8C7D8F
POINT (5.6168296 51.3170047),LSoverdrachtspunt,5DE0,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_760E5515-A842-4074-A6A6-72C0DE8D9555
POINT (5.6165627 51.3169658),LSoverdrachtspunt,5DED,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_5B067098-620A-461C-AF82-1635B5F66755
POINT (5.6161430 51.3171770),LSoverdrachtspunt,5DFA,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_83F31324-FD5E-4150-8239-6E385B4CA0C6
POINT (5.6159741 51.3170916),LSoverdrachtspunt,5E07,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_07D8DC09-FC0B-4CDD-8446-019B24228B68
POINT (5.6159398 51.3168996),LSoverdrachtspunt,5E14,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_F79CA4DE-CD34-404E-AD4D-9FB75E3EF02A
POINT (5.6170259 51.3166903),LSoverdrachtspunt,5E21,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_3DBE899A-7C66-4FFC-94FD-60E9E15AD604
POINT (5.6170080 51.3166753),LSoverdrachtspunt,5E2E,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_4AB3E609-EF8C-44B9-A8C6-2796508DA24C
POINT (5.6162982 51.3168694),LSoverdrachtspunt,5E3B,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_AE21FF5D-711A-4C61-8A27-E65E54392E64
POINT (5.6161645 51.3167183),LSoverdrachtspunt,5E48,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_F9A1F069-51AA-444A-A4ED-1679160497C5
POINT (5.6160070 51.3166423),LSoverdrachtspunt,5E55,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_010DC9E0-D5AF-49D9-8490-71550D0760B4
POINT (5.6158979 51.3164917),LSoverdrachtspunt,5E62,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_52C3B395-B7F2-48D6-9680-98F06D5435C7
POINT (5.6169245 51.3166044),LSoverdrachtspunt,5E6F,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_6D9F2952-B0A9-4B84-9F71-2CB99220BD16
POINT (5.6169134 51.3165950),LSoverdrachtspunt,5E7C,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_87FF6F49-CE05-41BE-B04E-28BA20BF0093
POINT (5.6168034 51.3165319),LSoverdrachtspunt,5E89,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_53A5BEA5-9DDF-45D1-B109-8BD6209152DE
POINT (5.6168114 51.3164559),LSoverdrachtspunt,5E96,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_1036C514-F9F8-46A5-B725-86D77CFE4EC6
POINT (5.6168099 51.3164631),LSoverdrachtspunt,5EA3,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_AC724B71-5639-4C32-87CB-77A62686F393
POINT (5.6168785 51.3162547),LSoverdrachtspunt,5EB0,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_75AA4328-2A2C-451F-BBA2-90D59AA16512
POINT (5.6168768 51.3162631),LSoverdrachtspunt,5EBD,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_FC2C47B6-D1B1-4D7E-8084-0160F14BA041
POINT (5.6168483 51.3163736),LSoverdrachtspunt,5ECA,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_19F48D09-6226-46A4-B0BA-B9709979202E
POINT (5.6168527 51.3163524),LSoverdrachtspunt,5ED7,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_44027D00-8C05-4ACE-8A9D-0840DDF14605
POINT (5.6164334 51.3161743),LSoverdrachtspunt,5EE4,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_1363AC23-085E-4EE9-BEC6-D4E27990DE9D
POINT (5.6161649 51.3161932),LSoverdrachtspunt,5EF1,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_D0DC29EA-0902-494E-8309-265E3700F471
POINT (5.6158262 51.3161887),LSoverdrachtspunt,5EFE,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_71254530-68DB-4AA6-A7A9-862E813708A2
POINT (5.6168271 51.3160073),LSoverdrachtspunt,5F0B,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_8C02B350-8492-422E-8BB0-53CA76299C67
POINT (5.6163953 51.3158582),LSoverdrachtspunt,5F18,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_DA5F5495-BB78-4CFD-8354-41197AC38301
POINT (5.6165150 51.3158886),LSoverdrachtspunt,5F25,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_208394C2-3E15-4FE3-965B-9279F6DA2DE2
POINT (5.6166357 51.3159183),LSoverdrachtspunt,5F32,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_3F460C58-E50B-4802-9C85-983FEA61DCE9
POINT (5.6143571 51.3158923),LSoverdrachtspunt,5F3F,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_E0AA269C-066E-42A2-A7A2-43FB755304F5
POINT (5.6154653 51.3158807),LSoverdrachtspunt,5F4C,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_F4C62525-1D94-4D7D-B09D-5800B569BE9E
POINT (5.6151495 51.3158767),LSoverdrachtspunt,5F59,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_95A20AE3-7C47-4031-BD02-EE396D9CD5C0
POINT (5.6167888 51.3180188),LSoverdrachtspunt,5F66,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_0030DE8C-B27E-42AE-AC49-5F0E237F1D1E
POINT (5.6167975 51.3180312),LSoverdrachtspunt,5F73,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_7B86D122-6C21-468B-AA39-D1B3958F7344
POINT (5.6165228 51.3175115),LSoverdrachtspunt,5F80,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_26573561-248B-41C2-AF05-7C6D2B74A527
POINT (5.6157769 51.3173722),LSoverdrachtspunt,5F8D,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_B8C59A21-6ED9-446F-93F8-38C65F7FC8BD
POINT (5.6131367 51.3188003),LSoverdrachtspunt,5F9A,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_9A61A649-42E1-44E3-9B72-DD6E04753DAF
POINT (5.6133903 51.3183526),LSoverdrachtspunt,5FA7,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_35DCD4D7-B0AF-4946-BE69-3F38EB38F75F
POINT (5.6133766 51.3183646),LSoverdrachtspunt,5FB4,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_05CB63B2-CCCE-4EC5-B1BC-00771F1E86A2
POINT (5.6103170 51.3189446),LSoverdrachtspunt,5FC1,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_C58F15A4-8C03-4691-89C1-C56461E3258E
POINT (5.6107922 51.3172530),LSoverdrachtspunt,5FCE,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_0D9A048C-3F35-46EB-98F8-52C586C8E03E
POINT (5.6106277 51.3162906),LSoverdrachtspunt,5FDB,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_BF3C32AA-94A1-455D-A677-6CC2C1A5554E
POINT (5.6105310 51.3162848),LSoverdrachtspunt,5FE8,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_4C797FB6-56C5-4392-8F55-15F26EFC5D3E
POINT (5.6104213 51.3160693),LSoverdrachtspunt,5FF5,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_587C16D0-2762-4815-B97D-78E05198F1A4
POINT (5.6104124 51.3160530),LSoverdrachtspunt,6002,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_B1A858A2-9B8E-4171-9EA4-9CF1753D2E43
POINT (5.6098285 51.3164798),LSoverdrachtspunt,600F,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_2B313474-B061-44A6-93A5-F4797A3AE607
POINT (5.6097939 51.3163625),LSoverdrachtspunt,601C,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_BF4B35AD-2D04-4718-A897-61C6CCBB5B3C
POINT (5.6128564 51.3165576),LSoverdrachtspunt,6029,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_B97E35D2-C9D8-4582-AE87-33899D8E84F1
POINT (5.6128577 51.3165435),LSoverdrachtspunt,6036,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_A764BECA-BE3D-4E86-AD01-6164BB2A406B
POINT (5.6128602 51.3165172),LSoverdrachtspunt,6043,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_9EAF2451-E231-48E5-AA1F-FC1D4686682A
POINT (5.6128612 51.3165031),LSoverdrachtspunt,6050,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_387C81A4-7652-45B6-823C-D43DAAB4FB5D
POINT (5.6132161 51.3160348),LSoverdrachtspunt,605D,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_82FED208-35F2-4674-A406-7E432D43526A
POINT (5.6099978 51.3159767),LSoverdrachtspunt,606A,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_5EBC29D7-B01D-4642-9EB1-41137ED610E6
POINT (5.6144518 51.3167356),LSoverdrachtspunt,6077,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_56980ED3-617A-404D-A3F9-ED595651D941
POINT (5.6157429 51.3162870),LSoverdrachtspunt,6084,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_8D7481D0-1B72-4151-9493-CB02C537E5D3
POINT (5.6154027 51.3160294),LSoverdrachtspunt,6091,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_5A7AAA60-F199-4825-B013-DDC2C9B5A850
POINT (5.6148627 51.3162820),LSoverdrachtspunt,609E,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_C95DDD4B-E465-41D8-90BE-0E4C65B1AF02
POINT (5.6144828 51.3160740),LSoverdrachtspunt,60AB,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_C13A039E-7B16-41A3-9AE4-6C90C42689EE
POINT (5.6140070 51.3167736),LSoverdrachtspunt,60B8,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_1D147D8B-B087-439E-8B17-3A9453B538EE
POINT (5.6141413 51.3160631),LSoverdrachtspunt,60C5,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_88E5E1FD-D719-4AB6-B97C-ADDB23A7E341
POINT (5.6136258 51.3160488),LSoverdrachtspunt,60D2,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_EE9B8191-4462-482D-AB34-7A27904E5A68
POINT (5.6166834 51.3170730),LSoverdrachtspunt,60DF,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_1F4CE341-77F2-441D-8995-E64DA6F9FA69
POINT (5.6163215 51.3170790),LSoverdrachtspunt,60EC,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_43291AA2-E39E-4584-81BE-96560121FFD1
POINT (5.6158587 51.3161533),LSoverdrachtspunt,60F9,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_55939E45-C6FA-4E62-A951-C436C2C04D1D
POINT (5.6159852 51.3158484),LSoverdrachtspunt,6106,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_A5231048-388D-49BD-84BD-D4CA66256528
POINT (5.6149581 51.3159344),LSoverdrachtspunt,6113,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_C5A3788D-7807-4EDD-90AF-6801DE871891
POINT (5.6148552 51.3159265),LSoverdrachtspunt,6120,BESTAAND,IN BEDRIJF,Huisaansluiting,,Netbeheerder,Netbeheerder,,,,{00000000-0000-0000-0000-000000000000},_73449AEB-345D-4145-A425-88CBFB13D6D1
